--- output from CoordGen8
Specimen ID 	LM1_X 	LM1_Y 	LM2_X 	LM2_Y 	LM3_X 	LM3_Y 	LM4_X 	LM4_Y 	LM5_X 	LM5_Y 	LM6_X 	LM6_Y 	LM7_X 	LM7_Y 	LM8_X 	LM8_Y 	LM9_X 	LM9_Y 	LM10_X 	LM10_Y 	Centroid_Size
DIPiss17_d_4.jpg	0.101525	 0.398827	 -0.0882567	 0.403324	 0.0223129	 0.0685721	 0.227513	 0.0331249	 0.100992	 0.0361223	 0.218634	 -0.269117	 -0.0915885	 0.0490576	 -0.2631	 0.0493094	 -0.25936	 -0.275444	 0.0313281	 -0.493776	 711.321	  
DIPiss17_d_5.jpg	0.0900043	 0.36934	 -0.0976675	 0.374431	 -0.0108193	 -0.000981216	 0.275904	 0.0698974	 0.0978555	 0.0799936	 0.242365	 -0.260538	 -0.0944343	 0.0704568	 -0.254725	 0.0824536	 -0.239426	 -0.268226	 -0.00905698	 -0.516827	 618.447	  
DIPiss19_1_d_1.jpg	0.0925744	 0.384137	 -0.102477	 0.378174	 -0.016601	 -0.0163003	 0.277538	 0.0679419	 0.106018	 0.0721189	 0.253469	 -0.251657	 -0.0973718	 0.0646257	 -0.257698	 0.0661971	 -0.228812	 -0.25254	 -0.0266398	 -0.512698	 717.498	  
DIPiss19_1_d_2.jpg	0.112887	 0.340461	 -0.10254	 0.354225	 0.0230231	 -0.0176749	 0.271699	 0.0569766	 0.106318	 0.0750726	 0.24858	 -0.181659	 -0.104644	 0.0832337	 -0.288267	 0.0878945	 -0.271214	 -0.24991	 0.00415729	 -0.548618	 697.897	  
DIPiss19_1_d_3.jpg	0.0916043	 0.383775	 -0.0841656	 0.379478	 0.0152869	 0.0244856	 0.26276	 0.0546473	 0.0996091	 0.0563322	 0.225575	 -0.222839	 -0.0847351	 0.0546624	 -0.277654	 0.0556196	 -0.254645	 -0.247344	 0.00636407	 -0.538816	 705.257	  
DIPiss19_1_d_4.jpg	0.115811	 0.361523	 -0.0910323	 0.375388	 -0.00878711	 -0.0558162	 0.250053	 0.0792148	 0.0968634	 0.0857478	 0.234284	 -0.184229	 -0.0815461	 0.0820723	 -0.255721	 0.0810185	 -0.250946	 -0.270186	 -0.00897828	 -0.554734	 723.966	  
DIPiss19_1_d_5.jpg	0.117273	 0.345793	 -0.0805903	 0.354471	 0.00817017	 -0.00688541	 0.266287	 0.0718773	 0.12004	 0.0776677	 0.241816	 -0.183333	 -0.105074	 0.0662821	 -0.305805	 0.0749607	 -0.265784	 -0.259134	 0.003667	 -0.541698	 697.438	  
DIPiss23_d_1.jpg	0.0759129	 0.379964	 -0.0855739	 0.3777	 -0.0122354	 -0.00667734	 0.248634	 0.0773359	 0.0673759	 0.0751981	 0.236476	 -0.278485	 -0.0792192	 0.0827249	 -0.237327	 0.0936207	 -0.204905	 -0.247655	 -0.00913826	 -0.553726	 606.928	  
DIPiss23_d_2.jpg	0.0898205	 0.39166	 -0.0758412	 0.381568	 0.0129399	 -0.00398774	 0.250358	 0.0758451	 0.0722644	 0.0772027	 0.195435	 -0.269469	 -0.0802367	 0.0842699	 -0.255313	 0.0791889	 -0.221715	 -0.287466	 0.0122887	 -0.528812	 628.966	  
DIPiss23_d_3.jpg	0.072015	 0.419976	 -0.0826171	 0.425004	 -0.000104374	 0.054551	 0.237554	 0.0399903	 0.0716375	 0.034807	 0.212186	 -0.30622	 -0.0786959	 0.0450073	 -0.234873	 0.0460717	 -0.202878	 -0.257211	 0.00577654	 -0.501975	 743.42	  
DIPiss23_d_4.jpg	0.0699166	 0.421629	 -0.0730697	 0.423021	 0.000143831	 0.078053	 0.223569	 0.0478488	 0.0695853	 0.0458982	 0.179684	 -0.279449	 -0.0712372	 0.0375359	 -0.206633	 0.0508459	 -0.185404	 -0.289098	 -0.00655551	 -0.536284	 825.333	  
DIPiss23_d_5.jpg	0.0725667	 0.438679	 -0.0669332	 0.440372	 -0.00461303	 0.0592419	 0.204096	 0.0431551	 0.0696024	 0.0407712	 0.187812	 -0.299944	 -0.0597302	 0.0381813	 -0.2095	 0.0415766	 -0.188573	 -0.308178	 -0.00472751	 -0.493854	 774.436	  
DIPiss2_d_1.jpg	0.0894559	 0.384918	 -0.0737733	 0.394929	 0.0161219	 0.0473438	 0.229717	 0.0371329	 0.08023	 0.0423145	 0.243003	 -0.223832	 -0.0671024	 0.0477683	 -0.262398	 0.069047	 -0.27405	 -0.271675	 0.0187965	 -0.527947	 460.527	  
DIPiss2_d_2.jpg	0.0842373	 0.366355	 -0.0502205	 0.36883	 0.0263796	 -0.0586002	 0.22335	 0.0949597	 0.0936932	 0.0950306	 0.218355	 -0.257993	 -0.083985	 0.0951278	 -0.285675	 0.092837	 -0.259462	 -0.269737	 0.0333267	 -0.52681	 416.483	  
DIPiss2_d_3.jpg	0.0751194	 0.409177	 -0.0709357	 0.419002	 -0.000100772	 0.0129403	 0.257199	 0.0495635	 0.0790442	 0.053369	 0.222904	 -0.277857	 -0.0826592	 0.0509557	 -0.260814	 0.0547613	 -0.20894	 -0.287402	 -0.0108165	 -0.484509	 433.02	  
DIPiss2_d_4.jpg	0.0879774	 0.389433	 -0.0666789	 0.404846	 0.013486	 0.0886578	 0.229952	 0.0437667	 0.106955	 0.0475727	 0.213506	 -0.266362	 -0.107033	 0.0395177	 -0.244585	 0.0461695	 -0.258603	 -0.292375	 0.0250246	 -0.501226	 490.891	  
DIPiss2_d_5.jpg	0.086998	 0.378407	 -0.0688432	 0.380896	 0.011141	 0.0152852	 0.247394	 0.0697814	 0.0866303	 0.0719591	 0.238272	 -0.254519	 -0.0835112	 0.0661295	 -0.271505	 0.0690544	 -0.249533	 -0.277989	 0.00295773	 -0.519005	 405.477	  
DIPiss4_d_1.jpg	0.0854189	 0.434231	 -0.0667944	 0.432659	 -0.00184488	 0.109836	 0.186382	 0.0350697	 0.0545464	 0.0425503	 0.174553	 -0.284421	 -0.0632208	 0.0339853	 -0.189652	 0.0354536	 -0.174534	 -0.31203	 -0.00485487	 -0.527334	 966.056	  
DIPiss4_d_2.jpg	0.0868823	 0.422344	 -0.0770431	 0.422811	 0.00404012	 0.0893352	 0.19429	 0.046002	 0.0702616	 0.0468807	 0.169743	 -0.292876	 -0.0732204	 0.0518726	 -0.192991	 0.0581873	 -0.1869	 -0.323512	 0.00493822	 -0.521044	 927.327	  
DIPiss4_d_3.jpg	0.0704031	 0.424771	 -0.0743534	 0.425799	 0.00195331	 0.0966469	 0.192049	 0.0293856	 0.0731096	 0.0299085	 0.19237	 -0.26568	 -0.0628908	 0.0401212	 -0.20335	 0.0491054	 -0.183269	 -0.274659	 -0.00602212	 -0.555399	 891.557	  
DIPiss4_d_4.jpg	0.100471	 0.417403	 -0.103055	 0.428841	 0.00329961	 0.0536052	 0.210279	 0.0408876	 0.0798454	 0.0429002	 0.201407	 -0.295556	 -0.0828287	 0.056473	 -0.205309	 0.0523948	 -0.208827	 -0.298209	 0.00471658	 -0.49874	 858.708	  
DIPiss4_d_5.jpg	0.0899631	 0.405341	 -0.092203	 0.412099	 0.0120271	 0.0445631	 0.208222	 0.0611312	 0.0842574	 0.0631985	 0.200884	 -0.304544	 -0.0694589	 0.0657619	 -0.220758	 0.064565	 -0.214625	 -0.311255	 0.00169139	 -0.500861	 806.569	  
DIPiss5_d_1.jpg	0.0799348	 0.39236	 -0.0839286	 0.400593	 0.00143348	 0.0674325	 0.240152	 0.0481106	 0.0820736	 0.0469333	 0.203955	 -0.256053	 -0.0806017	 0.0574988	 -0.236304	 0.0609877	 -0.208226	 -0.260042	 0.00151083	 -0.557821	 854.077	  
DIPiss5_d_2.jpg	0.0706601	 0.376551	 -0.0863083	 0.37386	 -0.012061	 0.0250288	 0.261455	 0.0582115	 0.0832202	 0.0622766	 0.228323	 -0.217941	 -0.0702016	 0.0738083	 -0.23722	 0.0715902	 -0.221384	 -0.234205	 -0.0164837	 -0.589181	 695.735	  
DIPiss5_d_3.jpg	0.0789546	 0.406517	 -0.0881323	 0.411091	 -0.002344	 0.020133	 0.241362	 0.0414819	 0.0942042	 0.0444108	 0.199413	 -0.248373	 -0.0964536	 0.0556912	 -0.239895	 0.0572986	 -0.189311	 -0.221922	 0.00220209	 -0.566328	 801.7	  
DIPiss5_d_4.jpg	0.0862075	 0.399154	 -0.0967808	 0.405189	 -0.0191649	 0.0431604	 0.238486	 0.0513583	 0.0820059	 0.0570678	 0.215536	 -0.275347	 -0.0757828	 0.0590058	 -0.22606	 0.0558015	 -0.198192	 -0.245016	 -0.00625487	 -0.550373	 792.139	  
DIPiss5_d_5.jpg	0.0770943	 0.416522	 -0.0868011	 0.423917	 -0.00667708	 0.0843157	 0.238293	 0.0404626	 0.0707981	 0.0465406	 0.19111	 -0.299175	 -0.0733644	 0.0423798	 -0.20808	 0.046979	 -0.199292	 -0.299531	 -0.00308034	 -0.502411	 825.114	  
DIPiss6.10.Neufu	0.0936192	 0.367168	 -0.103826	 0.371248	 0.00244017	 -0.0162119	 0.268609	 0.0664411	 0.0874143	 0.0669206	 0.241225	 -0.231736	 -0.101737	 0.0773595	 -0.253593	 0.0756003	 -0.233352	 -0.208868	 -0.000798982	 -0.567921	 612.698	  
DIPiss6.10.Neufu	0.0886004	 0.399833	 -0.0794538	 0.396032	 0.012389	 0.08651	 0.236924	 0.048397	 0.0826411	 0.0495348	 0.221574	 -0.295943	 -0.0839062	 0.04731	 -0.242745	 0.0452596	 -0.25522	 -0.28976	 0.0191956	 -0.487172	 648.434	  
DIPiss6.10.Neufu	0.0963831	 0.388195	 -0.0919505	 0.391692	 0.0154255	 0.0866909	 0.217331	 0.0531123	 0.10279	 0.056809	 0.218417	 -0.311145	 -0.079295	 0.0586199	 -0.253416	 0.0665628	 -0.240065	 -0.313622	 0.0143807	 -0.476915	 637.057	  
DIPiss6.10.Neufu	0.0950924	 0.398876	 -0.0991485	 0.402947	 -0.00673278	 0.0358619	 0.257897	 0.0466016	 0.105521	 0.0505166	 0.234971	 -0.264793	 -0.0887445	 0.0478888	 -0.241133	 0.0484546	 -0.257435	 -0.28306	 -0.000287423	 -0.483294	 597.154	  
DIPiss6.10.Neufu	0.102324	 0.386963	 -0.0758872	 0.392947	 -0.000392575	 0.0387703	 0.222283	 0.0641083	 0.0803792	 0.0664981	 0.213871	 -0.2545	 -0.078229	 0.0729856	 -0.239621	 0.0703478	 -0.229934	 -0.306645	 0.00520546	 -0.531475	 662.924	  
DIPiss6_d_1.jpg	0.0767598	 0.406296	 -0.0841228	 0.408219	 0.0136956	 0.0619447	 0.230293	 0.0367187	 0.0993982	 0.0424528	 0.197789	 -0.281995	 -0.0841575	 0.056466	 -0.239025	 0.0685768	 -0.228963	 -0.292637	 0.0183319	 -0.506041	 870.226	  
DIPiss6_d_2.jpg	0.0831227	 0.405947	 -0.0959138	 0.40555	 -0.0195162	 0.0691792	 0.262721	 0.0312246	 0.0965477	 0.0363351	 0.254017	 -0.294038	 -0.0937761	 0.0417755	 -0.232938	 0.0479381	 -0.246078	 -0.290052	 -0.00818595	 -0.45386	 703.854	  
DIPiss6_d_3.jpg	0.0843444	 0.385867	 -0.077008	 0.396434	 -0.00724801	 0.0645826	 0.243177	 0.0338811	 0.0856917	 0.0373802	 0.273335	 -0.250766	 -0.0838887	 0.0496565	 -0.250818	 0.0590619	 -0.264327	 -0.280538	 -0.00325853	 -0.495559	 723.809	  
DIPiss6_d_4.jpg	0.0729063	 0.404622	 -0.0901345	 0.40556	 -0.0179379	 0.0563216	 0.270712	 0.0207386	 0.0669511	 0.031574	 0.274387	 -0.285004	 -0.0773953	 0.0487623	 -0.23544	 0.0543558	 -0.255755	 -0.280737	 -0.00829394	 -0.456193	 828.363	  
DIPiss6_d_5.jpg	0.082818	 0.399535	 -0.0872974	 0.40183	 0.00531508	 0.0515181	 0.23789	 0.0421463	 0.102452	 0.0400448	 0.240842	 -0.285876	 -0.0950577	 0.0533743	 -0.24144	 0.0559653	 -0.260893	 -0.273811	 0.015371	 -0.484727	 717.48	  
DIPiss7_d_1.jpg	0.0980983	 0.363722	 -0.102295	 0.363724	 -0.00533901	 0.0176434	 0.285173	 0.0592095	 0.108015	 0.0621402	 0.233856	 -0.239703	 -0.112164	 0.0674386	 -0.292634	 0.0704241	 -0.206173	 -0.209238	 -0.0065373	 -0.555361	 603.896	  
DIPiss7_d_2.jpg	0.10507	 0.40296	 -0.105684	 0.408029	 -0.0139456	 0.0439428	 0.275595	 0.0306358	 0.0901351	 0.0387234	 0.2137	 -0.216911	 -0.0871778	 0.0362569	 -0.255103	 0.0299207	 -0.211473	 -0.230826	 -0.0111185	 -0.54273	 750.014	  
DIPiss7_d_3.jpg	0.0955574	 0.380303	 -0.10714	 0.375607	 -0.00621614	 0.0213147	 0.284309	 0.050024	 0.0876352	 0.0534867	 0.236807	 -0.237119	 -0.0899246	 0.0545212	 -0.273508	 0.0473969	 -0.227957	 -0.187	 0.000435966	 -0.558536	 631.391	  
DIPiss7_d_4.jpg	0.101358	 0.428705	 -0.0991609	 0.437455	 -0.0234712	 0.0648035	 0.240036	 0.0245789	 0.100994	 0.0214192	 0.206528	 -0.247494	 -0.0781065	 0.0272801	 -0.229653	 0.0292114	 -0.195537	 -0.295174	 -0.0229888	 -0.490787	 662.478	  
DIPiss7_d_5.jpg	0.0961932	 0.418013	 -0.106847	 0.424202	 -0.00778822	 0.0604311	 0.241681	 0.0286794	 0.0841592	 0.0314607	 0.217028	 -0.261284	 -0.0836852	 0.0396332	 -0.226841	 0.0447652	 -0.194673	 -0.272247	 -0.0192267	 -0.513654	 768.028	  
DIPiss8_d_1.jpg	0.0891539	 0.415067	 -0.0774469	 0.416845	 0.00121135	 0.09083	 0.232367	 0.0326385	 0.0947506	 0.03106	 0.211918	 -0.267724	 -0.0905676	 0.0317721	 -0.245583	 0.0279507	 -0.219862	 -0.269783	 0.00405817	 -0.508656	 800.096	  
DIPiss8_d_2.jpg	0.0912717	 0.404168	 -0.11642	 0.405604	 -0.0103088	 0.0236056	 0.277465	 0.0494291	 0.091486	 0.0473869	 0.215538	 -0.266005	 -0.0793164	 0.0492147	 -0.237769	 0.0501508	 -0.221959	 -0.251988	 -0.00998726	 -0.511566	 651.127	  
DIPiss8_d_3.jpg	0.0923827	 0.36197	 -0.0892139	 0.367953	 -0.0023457	 0.042595	 0.252961	 0.0580586	 0.10191	 0.0678954	 0.223693	 -0.232853	 -0.0963668	 0.0698862	 -0.266885	 0.0743717	 -0.220018	 -0.229784	 0.00388232	 -0.580092	 721.177	  
DIPiss8_d_4.jpg	0.0787474	 0.425465	 -0.0983485	 0.434197	 -0.0206491	 0.102379	 0.237571	 0.00514303	 0.0941645	 0.0134014	 0.212495	 -0.269068	 -0.0879401	 0.0209564	 -0.217673	 0.0252782	 -0.192662	 -0.237158	 -0.00570427	 -0.520594	 801.349	  
DIPiss8_d_5.jpg	0.0867215	 0.394855	 -0.0838133	 0.40313	 0.0094551	 0.0813697	 0.249619	 0.0240682	 0.0954987	 0.0336607	 0.213943	 -0.262755	 -0.105357	 0.0443611	 -0.269568	 0.050131	 -0.214299	 -0.238916	 0.0177995	 -0.529903	 791.759	  
DIPissH	0.0804702	 0.393044	 -0.0867217	 0.39439	 -0.00225965	 0.0287776	 0.246045	 0.0698782	 0.0830297	 0.0713298	 0.20441	 -0.266883	 -0.0867352	 0.064253	 -0.231443	 0.0578095	 -0.193005	 -0.250461	 -0.0137906	 -0.562138	 718.114	  
DIPissH	0.0935046	 0.403534	 -0.0839516	 0.401696	 -0.00704042	 0.0807288	 0.237125	 0.0500709	 0.0784245	 0.0484274	 0.2101	 -0.266201	 -0.0961761	 0.0495051	 -0.215923	 0.048265	 -0.212517	 -0.280678	 -0.00354628	 -0.535348	 693.092	  
DIPissH	0.0864266	 0.3895	 -0.092853	 0.390708	 -0.0205474	 0.0450782	 0.265394	 0.0575749	 0.0859459	 0.0657263	 0.223387	 -0.272765	 -0.100142	 0.0612108	 -0.237626	 0.0578747	 -0.189771	 -0.25361	 -0.020214	 -0.541298	 719.876	  
DIPissH	0.0855018	 0.411793	 -0.0919315	 0.41221	 -0.0163311	 0.0485082	 0.246213	 0.047891	 0.084654	 0.051156	 0.218028	 -0.282388	 -0.0812322	 0.054431	 -0.224065	 0.0461115	 -0.206081	 -0.281391	 -0.014755	 -0.508322	 693.216	  
DIPissH	0.0829448	 0.39212	 -0.0764242	 0.391665	 0.00926157	 0.0818044	 0.203168	 0.0569183	 0.0811434	 0.0559862	 0.203522	 -0.305389	 -0.0843226	 0.0655689	 -0.238633	 0.071274	 -0.201781	 -0.260373	 0.0211211	 -0.549575	 803.262	  
DIPoel1_d_1.jpg	0.0799705	 0.396211	 -0.0830045	 0.399968	 -0.00541891	 0.0489838	 0.232568	 0.0649613	 0.0871151	 0.066345	 0.199044	 -0.314129	 -0.0829466	 0.0640705	 -0.234211	 0.0652771	 -0.208003	 -0.269824	 0.0148862	 -0.521863	 688.024	  
DIPoel1_d_2.jpg	0.0815047	 0.414331	 -0.0900737	 0.419018	 -0.0138677	 0.0192243	 0.238275	 0.0477407	 0.0868158	 0.0550304	 0.207505	 -0.281927	 -0.0887999	 0.0557107	 -0.226885	 0.054905	 -0.186526	 -0.254929	 -0.00794826	 -0.529103	 745.941	  
DIPoel1_d_3.jpg	0.084595	 0.422178	 -0.0878426	 0.422037	 0.00231879	 0.0659574	 0.221012	 0.037245	 0.0786324	 0.0458636	 0.197222	 -0.317937	 -0.0862966	 0.0471625	 -0.230211	 0.0512948	 -0.189292	 -0.274408	 0.00986188	 -0.499394	 666.933	  
DIPoel1_d_4.jpg	0.0803718	 0.376379	 -0.0818105	 0.374972	 0.0104833	 0.0492145	 0.206219	 0.0869745	 0.0761931	 0.0855693	 0.200646	 -0.289121	 -0.0580268	 0.0855621	 -0.217413	 0.0911459	 -0.215994	 -0.304523	 -0.000668996	 -0.556174	 715.244	  
DIPoel1_d_5.jpg	0.103766	 0.379104	 -0.0877924	 0.381003	 -0.00228658	 0.044783	 0.233866	 0.0756011	 0.0901824	 0.0793419	 0.206706	 -0.276766	 -0.098229	 0.0719916	 -0.237269	 0.0742166	 -0.210297	 -0.288627	 0.00135321	 -0.540647	 647.375	  
DIPoel2_d_1.jpg	0.0952636	 0.414683	 -0.0839957	 0.415756	 0.00241641	 0.0451558	 0.181627	 0.0733587	 0.0862982	 0.0686343	 0.172272	 -0.312926	 -0.0637827	 0.0673201	 -0.196571	 0.0714128	 -0.197353	 -0.344488	 0.00382531	 -0.498906	 820.501	  
DIPoel2_d_2.jpg	0.097321	 0.403357	 -0.0981856	 0.409078	 0.00316576	 0.0751573	 0.240099	 0.0404426	 0.104934	 0.0443982	 0.206821	 -0.312488	 -0.0978135	 0.0503316	 -0.248667	 0.0547463	 -0.221604	 -0.29995	 0.013929	 -0.465073	 828.262	  
DIPoel2_d_3.jpg	0.108565	 0.414016	 -0.0989091	 0.411864	 0.00264684	 0.0708483	 0.220141	 0.0381268	 0.0964598	 0.0404369	 0.200571	 -0.303177	 -0.0915705	 0.0522983	 -0.243609	 0.053554	 -0.211683	 -0.293329	 0.0173871	 -0.484638	 776.093	  
DIPoel2_d_4.jpg	0.10183	 0.397464	 -0.104932	 0.401213	 -0.0142671	 0.0544221	 0.244021	 0.0406909	 0.105749	 0.0431976	 0.216641	 -0.257423	 -0.0995797	 0.0546761	 -0.237828	 0.058475	 -0.209969	 -0.258738	 -0.00166565	 -0.533978	 773.711	  
DIPoel2_d_5.jpg	0.102485	 0.390874	 -0.0773207	 0.389333	 0.0199339	 0.0562226	 0.231537	 0.0690477	 0.0811372	 0.0626271	 0.21417	 -0.291238	 -0.0795835	 0.0587907	 -0.279694	 0.0521934	 -0.223338	 -0.282265	 0.010673	 -0.505586	 684.251	  
DIPoel3_d_1.jpg	0.0766462	 0.364758	 -0.081628	 0.3702	 -0.00620221	 -0.0343501	 0.206672	 0.104765	 0.0687334	 0.109216	 0.1856	 -0.281498	 -0.0695354	 0.106889	 -0.209734	 0.111451	 -0.174928	 -0.24356	 0.00437517	 -0.607871	 442.054	  
DIPoel3_d_2.jpg	0.0955802	 0.391869	 -0.0759102	 0.396562	 0.0218198	 0.0482666	 0.21765	 0.061976	 0.0795699	 0.0681385	 0.201314	 -0.273664	 -0.075313	 0.0699935	 -0.24217	 0.0697927	 -0.233806	 -0.321346	 0.0112655	 -0.511589	 419.691	  
DIPoel3_d_3.jpg	0.095563	 0.367379	 -0.0868755	 0.379805	 -5.078e-05	 0.0340874	 0.221038	 0.0798787	 0.0780901	 0.091219	 0.191996	 -0.257713	 -0.0702695	 0.0854181	 -0.220758	 0.0920257	 -0.209334	 -0.301019	 0.000600358	 -0.571081	 405.011	  
DIPoel3_d_4.jpg	0.0951853	 0.401827	 -0.0730424	 0.397497	 -0.00811605	 0.0781771	 0.213034	 0.0598831	 0.0914828	 0.0648712	 0.180162	 -0.290635	 -0.0893073	 0.0649861	 -0.227965	 0.064329	 -0.188035	 -0.310485	 0.00660276	 -0.53045	 404.124	  
DIPoel3_d_5.jpg	0.0842125	 0.370053	 -0.0595648	 0.369586	 0.0152189	 0.0678297	 0.216738	 0.0761434	 0.0873956	 0.0776386	 0.204261	 -0.258929	 -0.0827864	 0.0755702	 -0.245499	 0.0828614	 -0.230761	 -0.303347	 0.0107853	 -0.557407	 417.542	  
DIPoel4_d_1.jpg	0.0809824	 0.424523	 -0.0858347	 0.427443	 0.000254829	 0.0642506	 0.204804	 0.047638	 0.0767671	 0.0486224	 0.178998	 -0.286209	 -0.0735957	 0.0505434	 -0.198059	 0.0468677	 -0.176913	 -0.28413	 -0.0074042	 -0.53955	 851.439	  
DIPoel4_d_2.jpg	0.0864133	 0.402436	 -0.0748598	 0.405908	 0.00639179	 0.0318538	 0.211558	 0.064479	 0.0830122	 0.0653134	 0.192549	 -0.248287	 -0.0782845	 0.0651477	 -0.2238	 0.067305	 -0.18734	 -0.294331	 -0.0156402	 -0.559825	 824.59	  
DIPoel4_d_3.jpg	0.0815821	 0.425904	 -0.0774031	 0.428244	 -0.00126088	 0.075771	 0.205208	 0.0414455	 0.0731503	 0.0412591	 0.180022	 -0.281682	 -0.0755743	 0.0410491	 -0.21276	 0.0408554	 -0.172582	 -0.265513	 -0.000381168	 -0.547334	 779.964	  
DIPoel4_d_4.jpg	0.0826525	 0.438934	 -0.0714263	 0.435311	 0.0182389	 0.0378609	 0.210332	 0.0318976	 0.070409	 0.0369327	 0.178246	 -0.269196	 -0.0886463	 0.0397625	 -0.224798	 0.0421848	 -0.188218	 -0.262676	 0.0132093	 -0.531012	 785.766	  
DIPoel4_d_5.jpg	0.0876505	 0.427548	 -0.0755467	 0.431036	 0.0190435	 0.0625585	 0.189563	 0.0364985	 0.0787679	 0.0403961	 0.164565	 -0.26979	 -0.0773116	 0.0475127	 -0.214271	 0.0464416	 -0.193882	 -0.276166	 0.0214209	 -0.546035	 839.641	  
DIPoel5_d_1.jpg	0.0773117	 0.409286	 -0.090042	 0.418167	 -0.0159145	 0.0435776	 0.217801	 0.0466534	 0.0841042	 0.0474648	 0.19923	 -0.236366	 -0.079954	 0.0439662	 -0.201306	 0.0424556	 -0.171409	 -0.215017	 -0.0198214	 -0.600187	 890.06	  
DIPoel5_d_2.jpg	0.0860776	 0.414147	 -0.105939	 0.414492	 0.00731896	 0.0305782	 0.226411	 0.0569056	 0.0828254	 0.0533001	 0.204506	 -0.293951	 -0.085935	 0.0574837	 -0.21541	 0.0543804	 -0.188903	 -0.254338	 -0.0109514	 -0.532998	 782.293	  
DIPoel5_d_3.jpg	0.0806513	 0.398372	 -0.0915656	 0.397785	 0.00453915	 0.0315381	 0.22483	 0.0657808	 0.0878677	 0.0659966	 0.207997	 -0.298502	 -0.0815386	 0.0689428	 -0.227025	 0.0723894	 -0.208066	 -0.269771	 0.00231071	 -0.532532	 798.549	  
DIPoel5_d_4.jpg	0.0798422	 0.428001	 -0.0917652	 0.431202	 -0.0128329	 0.034888	 0.229054	 0.0428637	 0.0694567	 0.0383095	 0.215383	 -0.297659	 -0.0861425	 0.0434358	 -0.211193	 0.0451026	 -0.181593	 -0.247784	 -0.0102091	 -0.518359	 815.757	  
DIPoel5_d_5.jpg	0.0940858	 0.384582	 -0.0902222	 0.387563	 0.00601346	 -0.0383158	 0.213735	 0.0869143	 0.0651806	 0.0804603	 0.191627	 -0.265946	 -0.0675319	 0.0929224	 -0.228293	 0.0951684	 -0.202788	 -0.242541	 0.018193	 -0.580808	 721.605	  
DIPoel6_d_1.jpg	0.0964024	 0.421939	 -0.0850673	 0.430172	 0.00550205	 0.044501	 0.200504	 0.0530781	 0.0838916	 0.0527583	 0.184839	 -0.290827	 -0.0847234	 0.0537005	 -0.212613	 0.0480342	 -0.188882	 -0.299977	 0.000146433	 -0.513378	 789.123	  
DIPoel6_d_2.jpg	0.0979378	 0.395754	 -0.0871782	 0.396564	 0.000449881	 0.0138556	 0.236913	 0.0634505	 0.101234	 0.0651766	 0.216328	 -0.274634	 -0.106482	 0.0655686	 -0.247732	 0.0629526	 -0.216211	 -0.265689	 0.00474073	 -0.522999	 707.843	  
DIPoel6_d_3.jpg	0.100653	 0.389177	 -0.0818788	 0.395736	 0.00991176	 0.00910169	 0.213927	 0.0739847	 0.0967882	 0.0727681	 0.213014	 -0.27742	 -0.0964164	 0.0702279	 -0.237867	 0.0797232	 -0.231234	 -0.29452	 0.0131029	 -0.518778	 657.359	  
DIPoel6_d_4.jpg	0.106671	 0.379565	 -0.0871171	 0.387641	 0.0208938	 -0.0329183	 0.212184	 0.0906906	 0.0878958	 0.0881669	 0.206408	 -0.291003	 -0.0881534	 0.0917425	 -0.247939	 0.0923021	 -0.233022	 -0.295382	 0.022179	 -0.510805	 675.903	  
DIPoel6_d_5.jpg	0.0902408	 0.361718	 -0.0970007	 0.382218	 -0.0201906	 -0.0524768	 0.246784	 0.103519	 0.0830175	 0.104934	 0.220262	 -0.264821	 -0.0776775	 0.0991106	 -0.209634	 0.102064	 -0.213558	 -0.2994	 -0.0222441	 -0.536866	 568.68	  
DIPtri1_d_1.jpg	0.083638	 0.474298	 -0.0486877	 0.477665	 -0.00176225	 0.0245899	 0.177534	 0.0329042	 0.072839	 0.0290859	 0.148028	 -0.265975	 -0.0835254	 0.010605	 -0.193236	 0.0068997	 -0.156567	 -0.284592	 0.00173997	 -0.505481	 718.687	  
DIPtri1_d_2.jpg	0.071624	 0.472729	 -0.0676114	 0.476002	 -0.00702993	 0.0230498	 0.197824	 0.0213432	 0.0809977	 0.0310063	 0.170443	 -0.313132	 -0.0790499	 0.0214867	 -0.19268	 0.0215456	 -0.170448	 -0.314556	 -0.00406877	 -0.439475	 624.833	  
DIPtri2_d_1.jpg	0.093353	 0.466068	 -0.0660106	 0.468464	 0.00454919	 0.038438	 0.158221	 0.0046574	 0.0854193	 0.00699107	 0.173283	 -0.202494	 -0.0757408	 0.0110473	 -0.188502	 0.0170048	 -0.187873	 -0.263423	 0.00330087	 -0.546754	 578.083	  
DIPtri2_d_2.jpg	0.07453	 0.463698	 -0.075218	 0.472044	 -0.00456469	 0.0457817	 0.161278	 0.0120486	 0.0683457	 0.0166366	 0.163805	 -0.230251	 -0.0570989	 0.0152676	 -0.158621	 0.0196442	 -0.165725	 -0.250395	 -0.00673193	 -0.564474	 581.95	  
DIPtri2_d_3.jpg	0.0773133	 0.447115	 -0.0649667	 0.448494	 -0.00565922	 0.0218964	 0.19041	 0.032258	 0.0865964	 0.0299391	 0.177972	 -0.235035	 -0.0902978	 0.0331091	 -0.196041	 0.0327054	 -0.169976	 -0.247899	 -0.00535063	 -0.562582	 520.124	  
